??????ID,??????????,????????,????????????,????????????????,????????????????????,????????????????????,????????????,????????????,??????????(09~18),??????????(19~08),????????????????,????????????????,????????????????????????????,??????????????????
20200718,11470,??????,408994.9333,401499.0559,5696.5772,1799.3002,425219.5295,391893.6834,397692.96,417067.7714,176084.5995,29379.429,88882.6398,57822.5307
20200718,11500,??????,549051.9806,535917.0924,9820.2941,3314.5942,572792.5828,521280.417,532362.9377,560972.7256,222005.8497,52108.659,116613.1698,53284.0209
20200718,11530,??????,409266.2349,373458.656,28851.5186,6956.0602,428692.2509,388302.793,394747.0826,419637.058,167330.3363,48539.8855,71592.8335,47197.6173
20200718,11545,??????,222057.4356,202522.7605,17081.6313,2453.0439,225262.4649,219016.1104,221208.5766,222663.7636,104630.2623,31979.9777,43490.9811,29159.3035
20200718,11560,????????,468577.3994,425219.5417,36461.0702,6896.7876,496626.2209,444273.9446,480379.1693,460147.5639,248328.657,63467.0196,84500.8987,100360.7387
20200718,11590,??????,414330.1967,394010.5604,16174.2845,4145.3518,436886.1128,388957.4586,397657.9653,426238.9335,156737.9524,32196.0472,64998.6707,59543.2345
20200718,11620,??????,516701.8089,491462.7824,22707.5493,2531.4772,551316.1447,479096.5616,491600.2268,534631.5104,199408.2339,34835.1613,110113.0002,54460.0724
20200718,11650,??????,554965.5533,537135.9739,14257.9702,3571.6091,614739.9375,504008.6715,598509.2538,523862.91,316033.1924,99294.2578,85057.7251,131681.2095
20200718,11680,??????,769567.2934,743325.7363,19546.6997,6694.8575,877678.9929,683066.8395,843851.3021,716507.2872,445805.614,135025.0188,114829.9242,195950.671
20200718,11710,??????,754709.3125,734015.4219,16850.3844,3843.5062,763587.5347,747198.8356,750834.5628,757476.9909,333981.7648,87759.7543,158254.4193,87967.5912
20200718,11740,??????,516374.6004,504656.9642,9299.6087,2418.0275,544397.2075,482932.6498,493667.2316,532594.1495,208376.5645,42985.6452,127722.6256,37668.2937
20200717,11000,??????,11164187.29,10689418.84,400645.3621,74123.0821,11451346.45,10875481.15,11409180.28,10989192.29,6300127.94,1478946.726,2205881.81,2615299.404
20200717,11110,??????,323482.6217,305173.0425,16740.7898,1568.7894,433480.9014,231513.4218,406699.896,264041.7115,292826.0746,72138.6039,34954.3396,185733.1311
20200717,11140,????,312048.4787,287416.159,20130.7022,4501.6174,456808.241,195853.7839,422682.3543,233024.2818,331312.2476,84286.928,33189.7811,213835.5385
20200717,11170,??????,317809.9932,291988.7234,22077.8873,3743.3825,344227.3062,285196.0131,341319.7386,301017.3179,198359.7713,50844.1067,48783.6952,98731.9694
20200717,11200,??????,367742.6144,347955.512,16456.9621,3330.1402,385787.9329,346847.8364,380487.9647,358638.7928,215841.0457,42685.595,64387.1535,108768.2972
20200717,11215,??????,391810.1843,365630.32,22105.7192,4074.1451,415836.8288,360583.8922,369467.9424,407768.9286,180272.665,34047.9541,80398.892,65825.8189
20200717,11230,????????,380608.5006,354597.5268,22682.9601,3328.0136,393486.9089,369691.7374,375677.6011,384130.5716,187971.0515,30982.6835,75608.6241,81379.7439
20200717,11260,??????,354886.2619,348322.1804,6114.133,449.9485,392902.45,315046.7356,323534.4081,377280.4432,155793.568,24953.0455,91871.2544,38969.2681
20200717,11290,??????,436451.0479,418415.5683,15607.78,2427.6997,470806.0123,401915.0202,409125.3964,455969.3705,183750.9321,21718.2798,89115.0326,72917.6197
20200717,11305,??????,298573.2415,293047.2017,5030.5836,495.4562,331038.1443,268584.7891,274406.177,315835.4304,176450.9262,11832.5246,118501.8036,46116.598
20200717,11320,??????,279482.2032,276094.3314,2956.2558,431.616,304303.8935,254207.9166,259230.4332,293947.7532,136021.9776,18371.1333,74447.9296,43202.9147
20200717,11350,??????,519710.7645,513705.9329,5219.8833,784.9482,560374.111,475686.3256,484051.8189,545181.4399,217868.5246,34424.9707,125668.279,57775.2749
20200717,11380,??????,445679.4177,437756.3467,6738.5197,1184.5513,500930.0695,389062.3904,399771.1081,478471.0674,179544.3099,30524.635,111887.5282,37132.1467
20200717,11410,????????,382640.6035,359118.9567,20853.7404,2667.9063,397020.1428,370038.897,390526.0411,377008.1481,212091.7807,43623.0538,63295.1906,105173.5363
20200717,11440,??????,493709.3026,467579.2887,21321.6681,4808.3458,534139.7038,454089.5945,517416.4613,476775.6178,303156.3308,74641.5913,87826.4938,140688.2457
20200717,11470,??????,399393.5431,392297.9536,5903.8728,1191.7166,426934.1994,365388.702,374523.0603,417158.1736,188886.1388,30727.6499,93440.8181,64717.6708
20200717,11500,??????,550943.1936,537829.244,9984.7754,3129.1743,577233.4415,525096.6115,531263.2265,565000.313,259536.6694,65137.1635,123244.3437,71155.1622
20200717,11530,??????,420769.2032,387694.1861,27243.7936,5831.2235,429970.4586,408779.777,414839.3028,425004.8464,214346.2017,67093.339,74943.9855,72308.8772
20200717,11545,??????,249025.001,230020.639,16879.892,2124.47,278337.0337,224271.449,273569.0875,231493.5107,168857.8125,63019.9226,47096.066,58741.8239
20200717,11560,????????,518848.6169,477641.7437,35149.9062,6056.967,583210.2007,451215.9052,574715.08,478944.0005,359523.5816,95468.0216,89034.4817,175021.0783
20200717,11590,??????,408036.8986,390029.3643,14594.5457,3412.9886,441132.1976,370380.2371,378696.2045,428994.5373,172545.2164,32965.9736,68476.2686,71102.9742
20200717,11620,??????,499072.6757,475397.4094,21515.4957,2159.7706,557766.8482,435679.7366,448375.3569,535285.0463,210216.0339,32299.4418,117195.893,60720.6991
20200717,11650,??????,628558.8941,608675.0049,15994.4914,3889.3979,748357.838,508369.3375,726888.326,558323.5857,461446.8573,147905.0474,89717.8353,223823.9746
20200717,11680,??????,906281.5992,876578.1405,22872.17,6831.2888,1133705.032,697164.7036,1091096.027,774271.2939,708257.922,219728.0697,132202.0563,356327.796
20200717,11710,??????,768094.8208,746901.3184,17254.6969,3938.8054,777345.9674,759712.5137,763696.7156,771236.3245,392172.1454,106328.2314,163973.6299,121870.2841
20200717,11740,??????,510527.6048,499552.7482,9214.1376,1760.719,550314.976,468783.7773,477120.557,534389.7818,229613.9801,48203.3127,132833.6924,48576.975
20200716,11000,??????,11191550.96,10711293.24,398392.0955,81865.6176,11505223.88,10872098.5,11455074.53,11003319.83,6425545.61,1504650.41,2239692.911,2681202.289
20200716,11110,??????,328566.041,309890.4966,16747.2392,1928.3052,446669.1428,230467.9973,418685.3242,264195.1245,304613.0387,75759.7431,35618.8261,193234.4695
20200716,11140,????,316636.2402,291700.2401,20597.6979,4338.3021,469414.3984,193445.5267,433711.2389,233011.2411,343261.2529,88180.1575,34055.6517,221025.4437
20200716,11170,??????,315709.9691,290274.112,21299.5372,4136.3199,341860.605,283736.9374,339299.176,298860.5357,199084.74,50728.1326,49685.2765,98671.3309
20200716,11200,??????,367978.0154,347489.03,16093.6308,4395.3546,386141.8554,348757.1414,380677.778,358906.7565,216325.5221,41295.6807,64833.4234,110196.418
20200716,11215,??????,389498.548,363137.8889,21894.7563,4465.9028,415561.6542,357041.3482,365813.5791,406416.3829,179720.6454,33374.8677,81366.5672,64979.2105
20200716,11230,????????,381456.6502,355251.0585,22524.4883,3681.1035,393210.3746,371346.6815,375678.1546,385584.147,192910.9189,32126.3325,77590.5039,83194.0825
20200716,11260,??????,354825.2099,347862.9548,6126.9186,835.3364,392393.8142,313136.6609,322424.8744,377968.3067,156720.7937,24707.8379,92713.7316,39299.2242
20200716,11290,??????,437635.2887,419459.0489,15854.8462,2321.3936,469776.7695,400470.5721,408808.8917,458225.5722,187297.9672,21898.2493,90961.0165,74438.7014
20200716,11305,??????,299525.8633,293998.8303,5052.9336,474.0994,328601.5126,270853.8277,275696.3483,316546.9454,181382.8974,12124.8094,121264.2009,47993.8871
20200716,11320,??????,279169.2607,275897.13,2838.8902,433.2405,302147.9242,251517.5516,258004.5318,294286.9242,137227.8033,18344.415,75383.0544,43500.3339
20200716,11350,??????,519444.3513,513273.2864,5173.8321,997.2328,561309.4181,474041.7042,481951.4825,546224.9719,218854.5703,34128.2349,125969.3476,58756.9878
20200716,11380,??????,445302.2963,437439.7897,6635.8426,1226.6639,500634.7558,387186.8516,397573.0251,479394.6328,180280.9926,29844.3417,112995.7027,37440.9482
20200716,11410,????????,386702.0337,361955.5243,20861.8559,3884.6535,401891.1964,376505.3271,395669.4778,380296.7165,218757.7624,45183.52,64843.8405,108730.4019
20200716,11440,??????,492272.7358,465672.8195,21059.4727,5540.4436,534368.5717,453072.7596,518260.6268,473709.9566,307811.845,74978.8794,89103.7769,143729.1887
20200716,11470,??????,399232.836,392374.1441,5869.1409,989.551,426433.3718,364429.2579,373507.6536,417607.9663,191014.6222,30883.1901,94658.5617,65472.8704
20200716,11500,??????,551454.8271,538359.786,9795.1096,3299.9314,577265.0142,524564.1981,529976.6981,566796.3478,262890.9841,66413.9968,124060.9489,72416.0384
20200716,11530,??????,421959.9412,388883.657,27143.2329,5933.0514,431070.1033,410103.6579,415833.4663,426335.9947,217884.2045,67750.5466,76057.1565,74076.5014
20200716,11545,??????,251920.7386,232724.3764,16810.6256,2385.7365,281095.8945,225788.7907,277433.7275,233697.175,173072.007,65235.2734,47525.7022,60311.0314
20200716,11560,????????,520537.6402,479767.2678,35010.6489,5759.7235,589238.571,449357.999,579861.2845,478163.6086,369906.4487,98476.9665,91448.7418,179980.7404
20200716,11590,??????,408005.2496,389870.4608,14299.2109,3835.5779,441214.7075,368662.1296,376930.7523,430201.3191,176139.3714,33549.1786,70771.9652,71818.2276
20200716,11620,??????,498602.3666,475158.9679,21540.4579,1902.9408,558035.8028,431728.7454,444814.5711,537022.2205,213858.4449,32186.7457,120045.2616,61626.4376
20200716,11650,??????,630021.4607,610289.0078,15806.3162,3926.1367,755621.4884,505419.1563,733281.2589,556264.462,470978.2901,151223.2494,90658.0809,229096.9598
20200716,11680,??????,913679.6967,883492.5305,22967.376,7219.7902,1154573.842,692867.728,1109505.195,773804.3411,730625.1761,226628.2986,133435.4962,370561.3813
